date,month,station_code,weather_code,tide,wy,water_temperature,secchi,conductivity,sp_cnd,p_h,do,turbidity,mesh_size,organism_id,taxon_name,taxon_rank,life_stage,count,cpue,cpue_ed,common_name,classification,organism
2014-03-25,3,SHR,CLD,NA,2014,16.9,0.6,174,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,29,392.316,20.531,Daphnia,Cladocera,Daphnia
2014-04-07,4,STTD,CLR,NA,2014,17.6,0.31,694,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,1,16.918,16.911,Alona sp.,Cladocera,Alona
2014-04-07,4,STTD,CLR,NA,2014,17.6,0.31,694,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,17,287.607,287.487,Bosmina longirostris,Cladocera,Bosmina
2014-04-07,4,STTD,CLR,NA,2014,17.6,0.31,694,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,3,50.754,50.733,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-04-07,4,STTD,CLR,NA,2014,17.6,0.31,694,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,14,236.853,236.754,Chydorus sp.,Cladocera,Chydorus
2014-04-07,4,STTD,CLR,NA,2014,17.6,0.31,694,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,3,50.754,50.733,Daphnia,Cladocera,Daphnia
2014-04-07,4,SHR,CLR,NA,2014,15.8,0.48,140,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,15,8333.333,15.929,Alona sp.,Cladocera,Alona
2014-04-07,4,SHR,CLR,NA,2014,15.8,0.48,140,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,49,27222.222,52.035,Bosmina longirostris,Cladocera,Bosmina
2014-04-07,4,SHR,CLR,NA,2014,15.8,0.48,140,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,18,10000,19.115,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-04-07,4,SHR,CLR,NA,2014,15.8,0.48,140,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,24,13333.333,25.487,Chydorus sp.,Cladocera,Chydorus
2014-04-07,4,SHR,CLR,NA,2014,15.8,0.48,140,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,28,15555.556,29.734,Daphnia,Cladocera,Daphnia
2014-04-07,4,SHR,CLR,NA,2014,15.8,0.48,140,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,555.556,1.062,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-04-24,4,SHR,CLD,NA,2014,18.7,0.98,143,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,19,13.541,13.541,Alona sp.,Cladocera,Alona
2014-04-24,4,SHR,CLD,NA,2014,18.7,0.98,143,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,141,100.488,100.49,Bosmina longirostris,Cladocera,Bosmina
2014-04-24,4,SHR,CLD,NA,2014,18.7,0.98,143,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,4,2.851,2.851,Camptocercus sp.,Cladocera,Camptocercus
2014-04-24,4,SHR,CLD,NA,2014,18.7,0.98,143,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,17,12.116,12.116,Chydorus sp.,Cladocera,Chydorus
2014-04-24,4,SHR,CLD,NA,2014,18.7,0.98,143,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,0.713,0.713,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-04-25,4,STTD,RAN,NA,2014,18.8,0.22,754,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,7,48.597,48.578,Bosmina longirostris,Cladocera,Bosmina
2014-04-25,4,STTD,RAN,NA,2014,18.8,0.22,754,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,6,41.654,41.638,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-04-25,4,STTD,RAN,NA,2014,18.8,0.22,754,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,4,27.77,27.759,Chydorus sp.,Cladocera,Chydorus
2014-04-25,4,STTD,RAN,NA,2014,18.8,0.22,754,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,2,13.885,13.879,Daphnia,Cladocera,Daphnia
2014-04-25,4,STTD,RAN,NA,2014,18.8,0.22,754,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,7,48.597,48.578,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-05-07,5,SHR,CLR,NA,2014,20.5,0.73,140,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,54,74.809,74.812,Alona sp.,Cladocera,Alona
2014-05-07,5,SHR,CLR,NA,2014,20.5,0.73,140,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,88,121.911,121.915,Bosmina longirostris,Cladocera,Bosmina
2014-05-07,5,SHR,CLR,NA,2014,20.5,0.73,140,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,1,1.385,1.385,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-05-07,5,SHR,CLR,NA,2014,20.5,0.73,140,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,20,27.707,27.708,Chydorus sp.,Cladocera,Chydorus
2014-05-07,5,SHR,CLR,NA,2014,20.5,0.73,140,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,6,8.312,8.312,Daphnia,Cladocera,Daphnia
2014-05-09,5,STTD,CLR,NA,2014,19,0.14,462,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,1,23.266,23.284,Daphnia,Cladocera,Daphnia
2014-05-09,5,STTD,CLR,NA,2014,19,0.14,462,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,23.266,23.284,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-05-21,5,SHR,CLR,NA,2014,20.2,1.3,135,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,18,237.945,237.71,Alona sp.,Cladocera,Alona
2014-05-21,5,SHR,CLR,NA,2014,20.2,1.3,135,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,55,727.055,726.335,Bosmina longirostris,Cladocera,Bosmina
2014-05-21,5,SHR,CLR,NA,2014,20.2,1.3,135,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,13,171.849,171.679,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-05-21,5,SHR,CLR,NA,2014,20.2,1.3,135,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,3,39.658,39.618,Chydorus sp.,Cladocera,Chydorus
2014-05-21,5,SHR,CLR,NA,2014,20.2,1.3,135,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,25,330.48,330.152,Daphnia,Cladocera,Daphnia
2014-05-21,5,SHR,CLR,NA,2014,20.2,1.3,135,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,3,39.658,39.618,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-06-09,6,STTD,CLR,NA,2014,23.7,0.14,272,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,2,49.742,49.743,Bosmina longirostris,Cladocera,Bosmina
2014-06-09,6,STTD,CLR,NA,2014,23.7,0.14,272,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,1,24.871,24.872,Camptocercus sp.,Cladocera,Camptocercus
2014-06-10,6,SHR,CLR,NA,2014,24.9,1,141,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,18,41.075,41.083,Alona sp.,Cladocera,Alona
2014-06-10,6,SHR,CLR,NA,2014,24.9,1,141,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,14,31.947,31.954,Bosmina longirostris,Cladocera,Bosmina
2014-06-10,6,SHR,CLR,NA,2014,24.9,1,141,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,1,2.282,2.282,Camptocercus sp.,Cladocera,Camptocercus
2014-06-10,6,SHR,CLR,NA,2014,24.9,1,141,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,7,15.974,15.977,Chydorus sp.,Cladocera,Chydorus
2014-06-10,6,SHR,CLR,NA,2014,24.9,1,141,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,5,11.41,11.412,Daphnia,Cladocera,Daphnia
2014-06-10,6,SHR,CLR,NA,2014,24.9,1,141,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,4.564,4.565,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-06-23,6,STTD,CLR,NA,2014,22.3,0.14,243,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,1,22.833,22.85,Bosmina longirostris,Cladocera,Bosmina
2014-06-24,6,SHR,CLR,NA,2014,22.6,0.8,123,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,30,19.397,19.397,Alona sp.,Cladocera,Alona
2014-06-24,6,SHR,CLR,NA,2014,22.6,0.8,123,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,23,14.871,14.871,Bosmina longirostris,Cladocera,Bosmina
2014-06-24,6,SHR,CLR,NA,2014,22.6,0.8,123,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,3,1.94,1.94,Camptocercus sp.,Cladocera,Camptocercus
2014-06-24,6,SHR,CLR,NA,2014,22.6,0.8,123,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,4,2.586,2.586,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-06-24,6,SHR,CLR,NA,2014,22.6,0.8,123,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,21,13.578,13.578,Chydorus sp.,Cladocera,Chydorus
2014-06-24,6,SHR,CLR,NA,2014,22.6,0.8,123,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,0.647,0.647,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-07-10,7,SHR,CLD,NA,2014,23.2,1.62,116,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,7,6.498,6.497,Alona sp.,Cladocera,Alona
2014-07-10,7,SHR,CLD,NA,2014,23.2,1.62,116,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,6,5.569,5.569,Bosmina longirostris,Cladocera,Bosmina
2014-07-10,7,SHR,CLD,NA,2014,23.2,1.62,116,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,1,0.928,0.928,Camptocercus sp.,Cladocera,Camptocercus
2014-07-10,7,SHR,CLD,NA,2014,23.2,1.62,116,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,13,12.067,12.066,Chydorus sp.,Cladocera,Chydorus
2014-07-10,7,SHR,CLD,NA,2014,23.2,1.62,116,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,12,11.139,11.137,Daphnia,Cladocera,Daphnia
2014-07-10,7,SHR,CLD,NA,2014,23.2,1.62,116,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,3,2.785,2.784,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-07-23,7,STTD,CLR,NA,2014,21.4,0.13,191,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,1,16.566,16.549,Bosmina longirostris,Cladocera,Bosmina
2014-07-23,7,STTD,CLR,NA,2014,21.4,0.13,191,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,1,16.566,16.549,Chydorus sp.,Cladocera,Chydorus
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,27,8.207,8.207,Alona sp.,Cladocera,Alona
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,8,2.432,2.432,Bosmina longirostris,Cladocera,Bosmina
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,8,2.432,2.432,Camptocercus sp.,Cladocera,Camptocercus
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,15,4.559,4.559,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,23,6.991,6.991,Chydorus sp.,Cladocera,Chydorus
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,8,2.432,2.432,Daphnia,Cladocera,Daphnia
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,0.608,0.608,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-07-24,7,SHR,CLR,NA,2014,22.9,0.98,135,NA,NA,NA,NA,150_micron,45,Macrothrix sp.,Genus,NA,1,0.304,0.304,Macrothrix sp.,Cladocera,Macrothrix
2014-08-07,8,SHR,CLR,NA,2014,22.1,1,142,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,24,7.155,7.155,Alona sp.,Cladocera,Alona
2014-08-07,8,SHR,CLR,NA,2014,22.1,1,142,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,22,6.559,6.559,Bosmina longirostris,Cladocera,Bosmina
2014-08-07,8,SHR,CLR,NA,2014,22.1,1,142,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,25,7.453,7.453,Camptocercus sp.,Cladocera,Camptocercus
2014-08-07,8,SHR,CLR,NA,2014,22.1,1,142,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,7,2.087,2.087,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-08-07,8,SHR,CLR,NA,2014,22.1,1,142,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,37,11.03,11.03,Chydorus sp.,Cladocera,Chydorus
2014-08-07,8,SHR,CLR,NA,2014,22.1,1,142,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,10,2.981,2.981,Daphnia,Cladocera,Daphnia
2014-08-07,8,SHR,CLR,NA,2014,22.1,1,142,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,0.298,0.298,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-08-21,8,STTD,CLR,NA,2014,21.6,0.12,197,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,1,49.625,49.625,Alona sp.,Cladocera,Alona
2014-08-21,8,STTD,CLR,NA,2014,21.6,0.12,197,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,5,248.127,248.123,Diaphanosoma sp.,Cladocera,Diaphanosoma
2014-08-21,8,STTD,CLR,NA,2014,21.6,0.12,197,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,99.251,99.249,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-08-22,8,SHR,CLR,NA,2014,22.6,1.37,147,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,19,4.479,4.479,Alona sp.,Cladocera,Alona
2014-08-22,8,SHR,CLR,NA,2014,22.6,1.37,147,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,7,1.65,1.65,Bosmina longirostris,Cladocera,Bosmina
2014-08-22,8,SHR,CLR,NA,2014,22.6,1.37,147,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,18,4.243,4.243,Camptocercus sp.,Cladocera,Camptocercus
2014-08-22,8,SHR,CLR,NA,2014,22.6,1.37,147,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,22,5.186,5.186,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-08-22,8,SHR,CLR,NA,2014,22.6,1.37,147,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,31,7.308,7.308,Chydorus sp.,Cladocera,Chydorus
2014-08-22,8,SHR,CLR,NA,2014,22.6,1.37,147,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,0.471,0.471,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-08-26,8,SHR,CLR,NA,2014,22.5,1.8,151,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,25,5.267,5.267,Alona sp.,Cladocera,Alona
2014-08-26,8,SHR,CLR,NA,2014,22.5,1.8,151,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,33,6.952,6.952,Bosmina longirostris,Cladocera,Bosmina
2014-08-26,8,SHR,CLR,NA,2014,22.5,1.8,151,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,21,4.424,4.424,Camptocercus sp.,Cladocera,Camptocercus
2014-08-26,8,SHR,CLR,NA,2014,22.5,1.8,151,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,23,4.845,4.845,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-08-26,8,SHR,CLR,NA,2014,22.5,1.8,151,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,36,7.584,7.584,Chydorus sp.,Cladocera,Chydorus
2014-08-26,8,SHR,CLR,NA,2014,22.5,1.8,151,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,0.211,0.211,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-08-26,8,SHR,CLR,NA,2014,22.5,1.8,151,NA,NA,NA,NA,150_micron,45,Macrothrix sp.,Genus,NA,1,0.211,0.211,Macrothrix sp.,Cladocera,Macrothrix
2014-08-27,8,STTD,CLR,NA,2014,21.8,0.2,201,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,3,58.855,58.856,Bosmina longirostris,Cladocera,Bosmina
2014-08-27,8,STTD,CLR,NA,2014,21.8,0.2,201,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,4,78.474,78.475,Daphnia,Cladocera,Daphnia
2014-08-27,8,STTD,CLR,NA,2014,21.8,0.2,201,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,4,78.474,78.475,Diaphanosoma sp.,Cladocera,Diaphanosoma
2014-08-27,8,STTD,CLR,NA,2014,21.8,0.2,201,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,19.618,19.619,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-09-09,9,SHR,CLR,NA,2014,21.4,1.4,183,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,5,2.776,2.776,Alona sp.,Cladocera,Alona
2014-09-09,9,SHR,CLR,NA,2014,21.4,1.4,183,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,17,9.439,9.439,Bosmina longirostris,Cladocera,Bosmina
2014-09-09,9,SHR,CLR,NA,2014,21.4,1.4,183,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,73,40.531,40.531,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-09-09,9,SHR,CLR,NA,2014,21.4,1.4,183,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,9,4.997,4.997,Chydorus sp.,Cladocera,Chydorus
2014-09-09,9,SHR,CLR,NA,2014,21.4,1.4,183,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,0.555,0.555,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-09-10,9,STTD,CLR,NA,2014,20.4,0.2,204,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,1,46.668,46.667,Bosmina longirostris,Cladocera,Bosmina
2014-09-10,9,STTD,CLR,NA,2014,20.4,0.2,204,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,1,46.668,46.667,Daphnia,Cladocera,Daphnia
2014-09-10,9,STTD,CLR,NA,2014,20.4,0.2,204,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,15,700.019,700.006,Diaphanosoma sp.,Cladocera,Diaphanosoma
2014-09-23,9,SHR,CLR,NA,2014,21.2,1.7,152,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,11,4.081,4.081,Alona sp.,Cladocera,Alona
2014-09-23,9,SHR,CLR,NA,2014,21.2,1.7,152,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,15,5.566,5.566,Bosmina longirostris,Cladocera,Bosmina
2014-09-23,9,SHR,CLR,NA,2014,21.2,1.7,152,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,14,5.195,5.195,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-09-23,9,SHR,CLR,NA,2014,21.2,1.7,152,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,14,5.195,5.195,Chydorus sp.,Cladocera,Chydorus
2014-09-23,9,SHR,CLR,NA,2014,21.2,1.7,152,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,0.742,0.742,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-09-24,9,STTD,CLR,NA,2014,21.3,0.24,340,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,88,2769.037,2768.957,Bosmina longirostris,Cladocera,Bosmina
2014-09-24,9,STTD,CLR,NA,2014,21.3,0.24,340,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,3,94.399,94.396,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-09-24,9,STTD,CLR,NA,2014,21.3,0.24,340,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,1,31.466,31.465,Chydorus sp.,Cladocera,Chydorus
2014-09-24,9,STTD,CLR,NA,2014,21.3,0.24,340,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,10,314.663,314.654,Daphnia,Cladocera,Daphnia
2014-09-24,9,STTD,CLR,NA,2014,21.3,0.24,340,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,30,943.99,943.963,Diaphanosoma sp.,Cladocera,Diaphanosoma
2014-10-06,10,SHR,CLR,NA,2013,20.7,1.99,135,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,15,6.483,6.483,Alona sp.,Cladocera,Alona
2014-10-06,10,SHR,CLR,NA,2013,20.7,1.99,135,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,18,7.78,7.78,Bosmina longirostris,Cladocera,Bosmina
2014-10-06,10,SHR,CLR,NA,2013,20.7,1.99,135,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,2,0.864,0.864,Camptocercus sp.,Cladocera,Camptocercus
2014-10-06,10,SHR,CLR,NA,2013,20.7,1.99,135,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,7,3.025,3.025,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-10-06,10,SHR,CLR,NA,2013,20.7,1.99,135,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,25,10.805,10.805,Chydorus sp.,Cladocera,Chydorus
2014-10-06,10,SHR,CLR,NA,2013,20.7,1.99,135,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,1,0.432,0.432,Daphnia,Cladocera,Daphnia
2014-10-06,10,SHR,CLR,NA,2013,20.7,1.99,135,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,4,1.729,1.729,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-10-07,10,STTD,CLR,NA,2013,21.7,0.2,242,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,31,1891.628,1891.658,Bosmina longirostris,Cladocera,Bosmina
2014-10-07,10,STTD,CLR,NA,2013,21.7,0.2,242,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,4,244.081,244.085,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-10-07,10,STTD,CLR,NA,2013,21.7,0.2,242,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,1,61.02,61.021,Daphnia,Cladocera,Daphnia
2014-10-07,10,STTD,CLR,NA,2013,21.7,0.2,242,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,2,122.041,122.042,Diaphanosoma sp.,Cladocera,Diaphanosoma
2014-10-22,10,SHR,CLR,NA,2013,17.5,NA,119,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,23,9.284,9.284,Alona sp.,Cladocera,Alona
2014-10-22,10,SHR,CLR,NA,2013,17.5,NA,119,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,25,10.091,10.091,Bosmina longirostris,Cladocera,Bosmina
2014-10-22,10,SHR,CLR,NA,2013,17.5,NA,119,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,4,1.615,1.615,Camptocercus sp.,Cladocera,Camptocercus
2014-10-22,10,SHR,CLR,NA,2013,17.5,NA,119,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,1,0.404,0.404,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2014-10-22,10,SHR,CLR,NA,2013,17.5,NA,119,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,6,2.422,2.422,Chydorus sp.,Cladocera,Chydorus
2014-10-22,10,SHR,CLR,NA,2013,17.5,NA,119,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,3,1.211,1.211,Daphnia,Cladocera,Daphnia
2014-10-22,10,SHR,CLR,NA,2013,17.5,NA,119,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,0.807,0.807,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-10-23,10,STTD,CLD,NA,2013,18,0.22,222,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,15,1980.983,1980.913,Bosmina longirostris,Cladocera,Bosmina
2014-11-04,11,SHR,CLD,NA,2013,14.7,1.4,122,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,29,22.273,22.274,Alona sp.,Cladocera,Alona
2014-11-04,11,SHR,CLD,NA,2013,14.7,1.4,122,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,8,6.144,6.144,Bosmina longirostris,Cladocera,Bosmina
2014-11-04,11,SHR,CLD,NA,2013,14.7,1.4,122,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,1,0.768,0.768,Camptocercus sp.,Cladocera,Camptocercus
2014-11-04,11,SHR,CLD,NA,2013,14.7,1.4,122,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,20,15.361,15.361,Chydorus sp.,Cladocera,Chydorus
2014-11-04,11,SHR,CLD,NA,2013,14.7,1.4,122,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,5,3.84,3.84,Daphnia,Cladocera,Daphnia
2014-11-04,11,SHR,CLD,NA,2013,14.7,1.4,122,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,4,3.072,3.072,Ilyocryptus sp.,Cladocera,Ilyocryptus
2014-11-04,11,SHR,CLD,NA,2013,14.7,1.4,122,NA,NA,NA,NA,150_micron,45,Macrothrix sp.,Genus,NA,2,1.536,1.536,Macrothrix sp.,Cladocera,Macrothrix
